"STATION_NUMBER","Date","Parameter","Value","Symbol"
"04LG004",2014-10-25,"Flow",2430,NA
"04LG004",2014-10-26,"Flow",2160,NA
"04LG004",2014-10-27,"Flow",2270,NA
"04LG004",2014-10-28,"Flow",2280,NA
"04LG004",2014-10-29,"Flow",2390,NA
"04LG004",2014-10-30,"Flow",2860,NA
"04LG004",2014-10-31,"Flow",2750,NA
"04LG004",2014-11-01,"Flow",2430,NA
"04LG004",2014-11-02,"Flow",2460,NA
"04LG004",2014-11-03,"Flow",2110,NA
"04LG004",2014-11-04,"Flow",1930,NA
"04LG004",2014-11-05,"Flow",2010,NA
"04LG004",2014-11-06,"Flow",2180,NA
"04LG004",2014-11-07,"Flow",1930,NA
"04LG004",2014-11-08,"Flow",1730,NA
"04LG004",2014-11-09,"Flow",1460,NA
"04LG004",2014-11-10,"Flow",1330,NA
"04LG004",2014-11-11,"Flow",1360,NA
"04LG004",2014-11-12,"Flow",1230,NA
"04LG004",2014-11-13,"Flow",1300,NA
"04LG004",2014-11-14,"Flow",970,NA
"04LG004",2014-11-15,"Flow",816,NA
"04LG004",2014-11-16,"Flow",833,NA
"04LG004",2014-11-17,"Flow",938,NA
"04LG004",2014-11-18,"Flow",914,NA
"04LG004",2014-11-19,"Flow",879,NA
"04LG004",2014-11-20,"Flow",837,NA
"04LG004",2014-11-21,"Flow",826,"B"
"04LG004",2014-11-22,"Flow",958,"B"
"04LG004",2014-11-23,"Flow",950,"B"
"04LG004",2014-11-24,"Flow",1060,"B"
"04LG004",2014-11-25,"Flow",1390,"B"
"04LG004",2014-11-26,"Flow",1330,"B"
"04LG004",2014-11-27,"Flow",1360,"B"
"04LG004",2014-11-28,"Flow",1350,"B"
"04LG004",2014-11-29,"Flow",1440,"B"
"04LG004",2014-11-30,"Flow",1490,"B"
"04LG004",2014-12-01,"Flow",1370,"B"
"04LG004",2014-12-02,"Flow",1260,"B"
"04LG004",2014-12-03,"Flow",1300,"B"
"04LG004",2014-12-04,"Flow",1190,"B"
"04LG004",2014-12-05,"Flow",1180,"B"
"04LG004",2014-12-06,"Flow",1210,"B"
"04LG004",2014-12-07,"Flow",1120,"B"
"04LG004",2014-12-08,"Flow",937,"B"
"04LG004",2014-12-09,"Flow",971,"B"
"04LG004",2014-12-10,"Flow",942,"B"
"04LG004",2014-12-11,"Flow",890,"B"
"04LG004",2014-12-12,"Flow",913,"B"
"04LG004",2014-12-13,"Flow",817,"B"
"04LG004",2014-12-14,"Flow",876,"B"
"04LG004",2014-12-15,"Flow",889,"B"
"04LG004",2014-12-16,"Flow",893,"B"
"04LG004",2014-12-17,"Flow",810,"B"
"04LG004",2014-12-18,"Flow",745,"B"
"04LG004",2014-12-19,"Flow",692,"B"
"04LG004",2014-12-20,"Flow",846,"B"
"04LG004",2014-12-21,"Flow",819,"B"
"04LG004",2014-12-22,"Flow",738,"B"
"04LG004",2014-12-23,"Flow",778,"B"
"04LG004",2014-12-24,"Flow",703,"B"
"04LG004",2014-12-25,"Flow",603,"B"
"04LG004",2014-12-26,"Flow",535,"B"
"04LG004",2014-12-27,"Flow",682,"B"
"04LG004",2014-12-28,"Flow",750,"B"
"04LG004",2014-12-29,"Flow",703,"B"
"04LG004",2014-12-30,"Flow",727,"B"
"04LG004",2014-12-31,"Flow",798,"B"
"04LG004",2015-01-01,"Flow",630,"B"
"04LG004",2015-01-02,"Flow",488,"B"
"04LG004",2015-01-03,"Flow",561,"B"
"04LG004",2015-01-04,"Flow",715,"B"
"04LG004",2015-01-05,"Flow",640,"B"
"04LG004",2015-01-06,"Flow",581,"B"
"04LG004",2015-01-07,"Flow",635,"B"
"04LG004",2015-01-08,"Flow",556,"B"
"04LG004",2015-01-09,"Flow",522,"B"
"04LG004",2015-01-10,"Flow",518,"B"
"04LG004",2015-01-11,"Flow",431,"B"
"04LG004",2015-01-12,"Flow",403,"B"
"04LG004",2015-01-13,"Flow",487,"B"
"04LG004",2015-01-14,"Flow",565,"B"
"04LG004",2015-01-15,"Flow",582,"B"
"04LG004",2015-01-16,"Flow",480,"B"
"04LG004",2015-01-17,"Flow",407,"B"
"04LG004",2015-01-18,"Flow",361,"B"
"04LG004",2015-01-19,"Flow",313,"B"
"04LG004",2015-01-20,"Flow",416,"B"
"04LG004",2015-01-21,"Flow",505,"B"
"04LG004",2015-01-22,"Flow",495,"B"
"04LG004",2015-01-23,"Flow",502,"B"
"04LG004",2015-01-24,"Flow",499,"B"
"04LG004",2015-01-25,"Flow",432,"B"
"04LG004",2015-01-26,"Flow",353,"B"
"04LG004",2015-01-27,"Flow",441,"B"
"04LG004",2015-01-28,"Flow",520,"B"
"04LG004",2015-01-29,"Flow",516,"B"
"04LG004",2015-01-30,"Flow",480,"B"
"04LG004",2015-01-31,"Flow",484,"B"
"04LG004",2015-02-01,"Flow",468,"B"
"04LG004",2015-02-02,"Flow",353,"B"
"04LG004",2015-02-03,"Flow",452,"B"
"04LG004",2015-02-04,"Flow",489,"B"
"04LG004",2015-02-05,"Flow",422,"B"
"04LG004",2015-02-06,"Flow",427,"B"
"04LG004",2015-02-07,"Flow",431,"B"
"04LG004",2015-02-08,"Flow",331,"B"
"04LG004",2015-02-09,"Flow",286,"B"
"04LG004",2015-02-10,"Flow",403,"B"
"04LG004",2015-02-11,"Flow",399,"B"
"04LG004",2015-02-12,"Flow",381,"B"
"04LG004",2015-02-13,"Flow",375,"B"
"04LG004",2015-02-14,"Flow",446,"B"
"04LG004",2015-02-15,"Flow",363,"B"
"04LG004",2015-02-16,"Flow",318,"B"
"04LG004",2015-02-17,"Flow",322,"B"
"04LG004",2015-02-18,"Flow",360,"B"
"04LG004",2015-02-19,"Flow",393,"B"
"04LG004",2015-02-20,"Flow",386,"B"
"04LG004",2015-02-21,"Flow",392,"B"
"04LG004",2015-02-22,"Flow",349,"B"
"04LG004",2015-02-23,"Flow",253,"B"
"04LG004",2015-02-24,"Flow",273,"B"
"04LG004",2015-02-25,"Flow",302,"B"
"04LG004",2015-02-26,"Flow",272,"B"
"04LG004",2015-02-27,"Flow",335,"B"
"04LG004",2015-02-28,"Flow",335,"B"
"04LG004",2015-03-01,"Flow",291,"B"
"04LG004",2015-03-02,"Flow",235,"B"
"04LG004",2015-03-03,"Flow",222,"B"
"04LG004",2015-03-04,"Flow",261,"B"
"04LG004",2015-03-05,"Flow",233,"B"
"04LG004",2015-03-06,"Flow",265,"B"
"04LG004",2015-03-07,"Flow",308,"B"
"04LG004",2015-03-08,"Flow",240,"B"
"04LG004",2015-03-09,"Flow",204,"B"
"04LG004",2015-03-10,"Flow",238,"B"
"04LG004",2015-03-11,"Flow",279,"B"
"04LG004",2015-03-12,"Flow",245,"B"
"04LG004",2015-03-13,"Flow",231,"B"
"04LG004",2015-03-14,"Flow",245,"B"
"04LG004",2015-03-15,"Flow",225,"B"
"04LG004",2015-03-16,"Flow",191,"B"
"04LG004",2015-03-17,"Flow",198,"B"
"04LG004",2015-03-18,"Flow",230,"B"
"04LG004",2015-03-19,"Flow",236,"B"
"04LG004",2015-03-20,"Flow",239,"B"
"04LG004",2015-03-21,"Flow",222,"B"
"04LG004",2015-03-22,"Flow",209,"B"
"04LG004",2015-03-23,"Flow",191,"B"
"04LG004",2015-03-24,"Flow",218,"B"
"04LG004",2015-03-25,"Flow",282,"B"
"04LG004",2015-03-26,"Flow",243,"B"
"04LG004",2015-03-27,"Flow",213,"B"
"04LG004",2015-03-28,"Flow",233,"B"
"04LG004",2015-03-29,"Flow",191,"B"
"04LG004",2015-03-30,"Flow",175,"B"
"04LG004",2015-03-31,"Flow",175,"B"
"04LG004",2015-04-01,"Flow",209,"B"
"04LG004",2015-04-02,"Flow",227,"B"
"04LG004",2015-04-03,"Flow",184,"B"
"04LG004",2015-04-04,"Flow",158,"B"
"04LG004",2015-04-05,"Flow",165,"B"
"04LG004",2015-04-06,"Flow",162,"B"
"04LG004",2015-04-07,"Flow",180,"B"
"04LG004",2015-04-08,"Flow",234,"B"
"04LG004",2015-04-09,"Flow",267,"B"
"04LG004",2015-04-10,"Flow",375,"B"
"04LG004",2015-04-11,"Flow",362,"B"
"04LG004",2015-04-12,"Flow",340,"B"
"04LG004",2015-04-13,"Flow",435,"B"
"04LG004",2015-04-14,"Flow",424,"B"
"04LG004",2015-04-15,"Flow",501,"B"
"04LG004",2015-04-16,"Flow",723,"B"
"04LG004",2015-04-17,"Flow",1190,"B"
"04LG004",2015-04-18,"Flow",1820,"B"
"04LG004",2015-04-19,"Flow",2470,"B"
"04LG004",2015-04-20,"Flow",3140,"B"
"04LG004",2015-04-21,"Flow",3930,"B"
"04LG004",2015-04-22,"Flow",4200,"B"
"04LG004",2015-04-23,"Flow",4260,"B"
"04LG004",2015-04-24,"Flow",4140,"B"
"04LG004",2015-04-25,"Flow",3990,"B"
"04LG004",2015-04-26,"Flow",3680,"B"
"04LG004",2015-04-27,"Flow",3450,"B"
"04LG004",2015-04-28,"Flow",3270,"B"
"04LG004",2015-04-29,"Flow",3430,"B"
"04LG004",2015-04-30,"Flow",3730,"B"
"04LG004",2015-05-01,"Flow",4070,"B"
"04LG004",2015-05-02,"Flow",4420,"B"
"04LG004",2015-05-03,"Flow",4520,"E"
"04LG004",2015-05-04,"Flow",4720,"E"
"04LG004",2015-05-05,"Flow",4860,"E"
"04LG004",2015-05-06,"Flow",4790,"E"
"04LG004",2015-05-07,"Flow",4550,"E"
"04LG004",2015-05-08,"Flow",4160,"E"
"04LG004",2015-05-09,"Flow",3830,"E"
"04LG004",2015-05-10,"Flow",3260,"E"
"04LG004",2015-05-11,"Flow",3000,"E"
"04LG004",2015-05-12,"Flow",2820,"E"
"04LG004",2015-05-13,"Flow",2610,NA
"04LG004",2015-05-14,"Flow",2840,"E"
"04LG004",2015-05-15,"Flow",2690,"E"
"04LG004",2015-05-16,"Flow",2510,"E"
"04LG004",2015-05-17,"Flow",2250,"E"
"04LG004",2015-05-18,"Flow",2030,NA
"04LG004",2015-05-19,"Flow",2200,NA
"04LG004",2015-05-20,"Flow",2050,"E"
"04LG004",2015-05-21,"Flow",2050,NA
"04LG004",2015-05-22,"Flow",2000,NA
"04LG004",2015-05-23,"Flow",1830,NA
"04LG004",2015-05-24,"Flow",1450,NA
"04LG004",2015-05-25,"Flow",1420,NA
"04LG004",2015-05-26,"Flow",1390,NA
"04LG004",2015-05-27,"Flow",1280,NA
"04LG004",2015-05-28,"Flow",1300,NA
"04LG004",2015-05-29,"Flow",1910,NA
"04LG004",2015-05-30,"Flow",2170,NA
"04LG004",2015-05-31,"Flow",2210,NA
"04LG004",2015-06-01,"Flow",2540,NA
"04LG004",2015-06-02,"Flow",2250,NA
"04LG004",2015-06-03,"Flow",1960,NA
"04LG004",2015-06-04,"Flow",1700,NA
"04LG004",2015-06-05,"Flow",1340,NA
"04LG004",2015-06-06,"Flow",1330,NA
"04LG004",2015-06-07,"Flow",1260,NA
"04LG004",2015-06-08,"Flow",1230,NA
"04LG004",2015-06-09,"Flow",1230,NA
"04LG004",2015-06-10,"Flow",1450,NA
"04LG004",2015-06-11,"Flow",1440,NA
"04LG004",2015-06-12,"Flow",1530,NA
"04LG004",2015-06-13,"Flow",1690,NA
"04LG004",2015-06-14,"Flow",1740,"E"
"04LG004",2015-06-15,"Flow",1680,NA
"04LG004",2015-06-16,"Flow",1140,NA
"04LG004",2015-06-17,"Flow",946,NA
"04LG004",2015-06-18,"Flow",1070,NA
"04LG004",2015-06-19,"Flow",822,NA
"04LG004",2015-06-20,"Flow",769,NA
"04LG004",2015-06-21,"Flow",715,NA
"04LG004",2015-06-22,"Flow",700,NA
"04LG004",2015-06-23,"Flow",687,NA
"04LG004",2015-06-24,"Flow",700,"E"
"04LG004",2015-06-25,"Flow",751,NA
"04LG004",2015-06-26,"Flow",749,NA
"04LG004",2015-06-27,"Flow",688,NA
"04LG004",2015-06-28,"Flow",484,NA
"04LG004",2015-06-29,"Flow",531,NA
"04LG004",2015-06-30,"Flow",651,NA
"04LG004",2015-07-01,"Flow",630,NA
"04LG004",2015-07-02,"Flow",506,NA
"04LG004",2015-07-03,"Flow",580,NA
"04LG004",2015-07-04,"Flow",362,NA
"04LG004",2015-07-05,"Flow",565,NA
"04LG004",2015-07-06,"Flow",630,NA
"04LG004",2015-07-07,"Flow",556,NA
"04LG004",2015-07-08,"Flow",753,NA
"04LG004",2015-07-09,"Flow",1110,NA
"04LG004",2015-07-10,"Flow",1180,NA
"04LG004",2015-07-11,"Flow",1040,NA
"04LG004",2015-07-12,"Flow",765,NA
"04LG004",2015-07-13,"Flow",781,NA
"04LG004",2015-07-14,"Flow",810,NA
"04LG004",2015-07-15,"Flow",703,NA
"04LG004",2015-07-16,"Flow",521,NA
"04LG004",2015-07-17,"Flow",555,NA
"04LG004",2015-07-18,"Flow",558,NA
"04LG004",2015-07-19,"Flow",610,NA
"04LG004",2015-07-20,"Flow",464,NA
"04LG004",2015-07-21,"Flow",591,NA
"04LG004",2015-07-22,"Flow",428,NA
"04LG004",2015-07-23,"Flow",286,NA
"04LG004",2015-07-24,"Flow",248,NA
"04LG004",2015-07-25,"Flow",327,NA
"04LG004",2015-07-26,"Flow",264,NA
"04LG004",2015-07-27,"Flow",215,NA
"04LG004",2015-07-28,"Flow",235,NA
"04LG004",2015-07-29,"Flow",227,NA
"04LG004",2015-07-30,"Flow",244,NA
"04LG004",2015-07-31,"Flow",249,NA
"04LG004",2015-08-01,"Flow",189,NA
"04LG004",2015-08-02,"Flow",173,NA
"04LG004",2015-08-03,"Flow",153,NA
"04LG004",2015-08-04,"Flow",168,NA
"04LG004",2015-08-05,"Flow",170,NA
"04LG004",2015-08-06,"Flow",171,NA
"04LG004",2015-08-07,"Flow",162,NA
"04LG004",2015-08-08,"Flow",167,NA
"04LG004",2015-08-09,"Flow",159,NA
"04LG004",2015-08-10,"Flow",160,NA
"04LG004",2015-08-11,"Flow",164,NA
"04LG004",2015-08-12,"Flow",178,NA
"04LG004",2015-08-13,"Flow",138,NA
"04LG004",2015-08-14,"Flow",147,NA
"04LG004",2015-08-15,"Flow",129,NA
"04LG004",2015-08-16,"Flow",138,NA
"04LG004",2015-08-17,"Flow",131,NA
"04LG004",2015-08-18,"Flow",168,NA
"04LG004",2015-08-19,"Flow",165,NA
"04LG004",2015-08-20,"Flow",188,NA
"04LG004",2015-08-21,"Flow",251,NA
"04LG004",2015-08-22,"Flow",256,NA
"04LG004",2015-08-23,"Flow",273,NA
"04LG004",2015-08-24,"Flow",252,NA
"04LG004",2015-08-25,"Flow",264,NA
"04LG004",2015-08-26,"Flow",285,NA
"04LG004",2015-08-27,"Flow",248,NA
"04LG004",2015-08-28,"Flow",232,NA
"04LG004",2015-08-29,"Flow",246,NA
"04LG004",2015-08-30,"Flow",224,NA
"04LG004",2015-08-31,"Flow",210,NA
"04LG004",2015-09-01,"Flow",311,NA
"04LG004",2015-09-02,"Flow",290,NA
"04LG004",2015-09-03,"Flow",282,NA
"04LG004",2015-09-04,"Flow",262,NA
"04LG004",2015-09-05,"Flow",239,NA
"04LG004",2015-09-06,"Flow",174,NA
"04LG004",2015-09-07,"Flow",174,NA
"04LG004",2015-09-08,"Flow",164,NA
"04LG004",2015-09-09,"Flow",169,NA
"04LG004",2015-09-10,"Flow",155,NA
"04LG004",2015-09-11,"Flow",157,NA
"04LG004",2015-09-12,"Flow",152,NA
"04LG004",2015-09-13,"Flow",127,NA
"04LG004",2015-09-14,"Flow",137,NA
"04LG004",2015-09-15,"Flow",151,NA
"04LG004",2015-09-16,"Flow",123,NA
"04LG004",2015-09-17,"Flow",139,NA
"04LG004",2015-09-18,"Flow",134,NA
"04LG004",2015-09-19,"Flow",132,NA
"04LG004",2015-09-20,"Flow",123,NA
"04LG004",2015-09-21,"Flow",144,NA
"04LG004",2015-09-22,"Flow",153,NA
"04LG004",2015-09-23,"Flow",157,NA
"04LG004",2015-09-24,"Flow",157,NA
"04LG004",2015-09-25,"Flow",165,NA
"04LG004",2015-09-26,"Flow",134,NA
"04LG004",2015-09-27,"Flow",143,NA
"04LG004",2015-09-28,"Flow",140,NA
"04LG004",2015-09-29,"Flow",130,NA
"04LG004",2015-09-30,"Flow",117,NA
"04LG004",2015-10-01,"Flow",136,NA
"04LG004",2015-10-02,"Flow",123,NA
"04LG004",2015-10-03,"Flow",127,NA
"04LG004",2015-10-04,"Flow",130,NA
"04LG004",2015-10-05,"Flow",119,NA
"04LG004",2015-10-06,"Flow",131,NA
"04LG004",2015-10-07,"Flow",133,NA
"04LG004",2015-10-08,"Flow",122,NA
"04LG004",2015-10-09,"Flow",120,NA
"04LG004",2015-10-10,"Flow",121,NA
"04LG004",2015-10-11,"Flow",129,NA
"04LG004",2015-10-12,"Flow",109,NA
"04LG004",2015-10-13,"Flow",119,NA
"04LG004",2015-10-14,"Flow",110,NA
"04LG004",2015-10-15,"Flow",107,NA
"04LG004",2015-10-16,"Flow",126,NA
"04LG004",2015-10-17,"Flow",127,NA
"04LG004",2015-10-18,"Flow",123,NA
"04LG004",2015-10-19,"Flow",99.3000030517578,NA
"04LG004",2015-10-20,"Flow",130,NA
"04LG004",2015-10-21,"Flow",107,NA
"04LG004",2015-10-22,"Flow",119,NA
"04LG004",2015-10-23,"Flow",119,NA
"04LG004",2015-10-24,"Flow",116,NA
"04LG004",2015-10-25,"Flow",161,NA
"04LG004",2015-10-26,"Flow",175,NA
"04LG004",2015-10-27,"Flow",181,NA
"04LG004",2015-10-28,"Flow",208,NA
"04LG004",2015-10-29,"Flow",321,NA
"04LG004",2015-10-30,"Flow",354,NA
"04LG004",2015-10-31,"Flow",484,NA
"04LG004",2015-11-01,"Flow",509,NA
"04LG004",2015-11-02,"Flow",413,NA
"04LG004",2015-11-03,"Flow",603,NA
"04LG004",2015-11-04,"Flow",585,NA
"04LG004",2015-11-05,"Flow",696,NA
"04LG004",2015-11-06,"Flow",693,NA
"04LG004",2015-11-07,"Flow",669,NA
"04LG004",2015-11-08,"Flow",480,NA
"04LG004",2015-11-09,"Flow",464,NA
"04LG004",2015-11-10,"Flow",606,NA
"04LG004",2015-11-11,"Flow",653,NA
"04LG004",2015-11-12,"Flow",607,NA
"04LG004",2015-11-13,"Flow",430,NA
"04LG004",2015-11-14,"Flow",362,NA
"04LG004",2015-11-15,"Flow",374,NA
"04LG004",2015-11-16,"Flow",552,NA
"04LG004",2015-11-17,"Flow",581,NA
"04LG004",2015-11-18,"Flow",465,NA
"04LG004",2015-11-19,"Flow",319,NA
"04LG004",2015-11-20,"Flow",421,"B"
"04LG004",2015-11-21,"Flow",588,"B"
"04LG004",2015-11-22,"Flow",486,"B"
"04LG004",2015-11-23,"Flow",417,"B"
"04LG004",2015-11-24,"Flow",513,"B"
"04LG004",2015-11-25,"Flow",489,"B"
"04LG004",2015-11-26,"Flow",512,"B"
"04LG004",2015-11-27,"Flow",393,"B"
"04LG004",2015-11-28,"Flow",359,"B"
"04LG004",2015-11-29,"Flow",554,"B"
"04LG004",2015-11-30,"Flow",476,"B"
"04LG004",2015-12-01,"Flow",554,"B"
"04LG004",2015-12-02,"Flow",434,"B"
"04LG004",2015-12-03,"Flow",418,"B"
"04LG004",2015-12-04,"Flow",391,"B"
"04LG004",2015-12-05,"Flow",348,"B"
"04LG004",2015-12-06,"Flow",380,"B"
"04LG004",2015-12-07,"Flow",288,"B"
"04LG004",2015-12-08,"Flow",480,"B"
"04LG004",2015-12-09,"Flow",319,"B"
"04LG004",2015-12-10,"Flow",224,"B"
"04LG004",2015-12-11,"Flow",229,"B"
"04LG004",2015-12-12,"Flow",258,"B"
"04LG004",2015-12-13,"Flow",431,"B"
"04LG004",2015-12-14,"Flow",733,"B"
"04LG004",2015-12-15,"Flow",770,"B"
"04LG004",2015-12-16,"Flow",939,"B"
"04LG004",2015-12-17,"Flow",819,"B"
"04LG004",2015-12-18,"Flow",681,"B"
"04LG004",2015-12-19,"Flow",688,"B"
"04LG004",2015-12-20,"Flow",916,"B"
"04LG004",2015-12-21,"Flow",682,"B"
"04LG004",2015-12-22,"Flow",947,"B"
"04LG004",2015-12-23,"Flow",1250,"B"
"04LG004",2015-12-24,"Flow",1310,"B"
"04LG004",2015-12-25,"Flow",879,"B"
"04LG004",2015-12-26,"Flow",1000,"B"
"04LG004",2015-12-27,"Flow",1050,"B"
"04LG004",2015-12-28,"Flow",989,"B"
"04LG004",2015-12-29,"Flow",908,"B"
"04LG004",2015-12-30,"Flow",910,"B"
"04LG004",2015-12-31,"Flow",895,"B"
"04LG004",2016-01-01,"Flow",855,"B"
"04LG004",2016-01-02,"Flow",850,"B"
"04LG004",2016-01-03,"Flow",855,"B"
"04LG004",2016-01-04,"Flow",762,"B"
"04LG004",2016-01-05,"Flow",767,"B"
"04LG004",2016-01-06,"Flow",762,"B"
"04LG004",2016-01-07,"Flow",706,"B"
"04LG004",2016-01-08,"Flow",686,"B"
"04LG004",2016-01-09,"Flow",646,"B"
"04LG004",2016-01-10,"Flow",541,"B"
"04LG004",2016-01-11,"Flow",493,"B"
"04LG004",2016-01-12,"Flow",579,"B"
"04LG004",2016-01-13,"Flow",615,"B"
"04LG004",2016-01-14,"Flow",608,"B"
"04LG004",2016-01-15,"Flow",570,"B"
"04LG004",2016-01-16,"Flow",543,"B"
"04LG004",2016-01-17,"Flow",426,"B"
"04LG004",2016-01-18,"Flow",355,"B"
"04LG004",2016-01-19,"Flow",437,"B"
"04LG004",2016-01-20,"Flow",547,"B"
"04LG004",2016-01-21,"Flow",529,"B"
"04LG004",2016-01-22,"Flow",486,"B"
"04LG004",2016-01-23,"Flow",415,"B"
"04LG004",2016-01-24,"Flow",362,"B"
"04LG004",2016-01-25,"Flow",321,"B"
"04LG004",2016-01-26,"Flow",352,"B"
"04LG004",2016-01-27,"Flow",352,"B"
"04LG004",2016-01-28,"Flow",402,"B"
"04LG004",2016-01-29,"Flow",407,"B"
"04LG004",2016-01-30,"Flow",418,"B"
"04LG004",2016-01-31,"Flow",382,"B"
"04LG004",2016-02-01,"Flow",350,"B"
"04LG004",2016-02-02,"Flow",427,"B"
"04LG004",2016-02-03,"Flow",456,"B"
"04LG004",2016-02-04,"Flow",355,"B"
"04LG004",2016-02-05,"Flow",413,"B"
"04LG004",2016-02-06,"Flow",486,"B"
"04LG004",2016-02-07,"Flow",399,"B"
"04LG004",2016-02-08,"Flow",331,"B"
"04LG004",2016-02-09,"Flow",402,"B"
"04LG004",2016-02-10,"Flow",470,"B"
"04LG004",2016-02-11,"Flow",451,"B"
"04LG004",2016-02-12,"Flow",427,"B"
"04LG004",2016-02-13,"Flow",419,"B"
"04LG004",2016-02-14,"Flow",379,"B"
"04LG004",2016-02-15,"Flow",448,"B"
"04LG004",2016-02-16,"Flow",390,"B"
"04LG004",2016-02-17,"Flow",386,"B"
"04LG004",2016-02-18,"Flow",398,"B"
"04LG004",2016-02-19,"Flow",476,"B"
"04LG004",2016-02-20,"Flow",367,"B"
"04LG004",2016-02-21,"Flow",298,"B"
"04LG004",2016-02-22,"Flow",286,"B"
"04LG004",2016-02-23,"Flow",338,"B"
"04LG004",2016-02-24,"Flow",407,"B"
"04LG004",2016-02-25,"Flow",350,"B"
"04LG004",2016-02-26,"Flow",359,"B"
"04LG004",2016-02-27,"Flow",382,"B"
"04LG004",2016-02-28,"Flow",349,"B"
"04LG004",2016-02-29,"Flow",294,"B"
"04LG004",2016-03-01,"Flow",291,"B"
"04LG004",2016-03-02,"Flow",497,"B"
"04LG004",2016-03-03,"Flow",508,"B"
"04LG004",2016-03-04,"Flow",498,"B"
"04LG004",2016-03-05,"Flow",490,"B"
"04LG004",2016-03-06,"Flow",399,"B"
"04LG004",2016-03-07,"Flow",376,"B"
"04LG004",2016-03-08,"Flow",318,"B"
"04LG004",2016-03-09,"Flow",334,"B"
"04LG004",2016-03-10,"Flow",297,"B"
"04LG004",2016-03-11,"Flow",328,"B"
"04LG004",2016-03-12,"Flow",387,"B"
"04LG004",2016-03-13,"Flow",365,"B"
"04LG004",2016-03-14,"Flow",330,"B"
"04LG004",2016-03-15,"Flow",293,"B"
"04LG004",2016-03-16,"Flow",420,"B"
"04LG004",2016-03-17,"Flow",387,"B"
"04LG004",2016-03-18,"Flow",293,"B"
"04LG004",2016-03-19,"Flow",325,"B"
"04LG004",2016-03-20,"Flow",358,"B"
"04LG004",2016-03-21,"Flow",337,"B"
"04LG004",2016-03-22,"Flow",444,"B"
"04LG004",2016-03-23,"Flow",453,"B"
"04LG004",2016-03-24,"Flow",501,"B"
"04LG004",2016-03-25,"Flow",519,"B"
"04LG004",2016-03-26,"Flow",439,"B"
"04LG004",2016-03-27,"Flow",405,"B"
"04LG004",2016-03-28,"Flow",342,"B"
"04LG004",2016-03-29,"Flow",276,"B"
"04LG004",2016-03-30,"Flow",291,"B"
"04LG004",2016-03-31,"Flow",313,"B"
"04LG004",2016-04-01,"Flow",298,"B"
"04LG004",2016-04-02,"Flow",281,"B"
"04LG004",2016-04-03,"Flow",371,"B"
"04LG004",2016-04-04,"Flow",530,"B"
"04LG004",2016-04-05,"Flow",605,"B"
"04LG004",2016-04-06,"Flow",596,"B"
"04LG004",2016-04-07,"Flow",445,"B"
"04LG004",2016-04-08,"Flow",371,"B"
"04LG004",2016-04-09,"Flow",515,"B"
"04LG004",2016-04-10,"Flow",425,"B"
"04LG004",2016-04-11,"Flow",492,"B"
"04LG004",2016-04-12,"Flow",537,"B"
"04LG004",2016-04-13,"Flow",544,"B"
"04LG004",2016-04-14,"Flow",527,"B"
"04LG004",2016-04-15,"Flow",465,"B"
"04LG004",2016-04-16,"Flow",485,"B"
"04LG004",2016-04-17,"Flow",489,"B"
"04LG004",2016-04-18,"Flow",684,"B"
"04LG004",2016-04-19,"Flow",791,"B"
"04LG004",2016-04-20,"Flow",989,"B"
"04LG004",2016-04-21,"Flow",1180,"B"
"04LG004",2016-04-22,"Flow",1480,"B"
"04LG004",2016-04-23,"Flow",1290,"B"
"04LG004",2016-04-24,"Flow",1200,"B"
"04LG004",2016-04-25,"Flow",1340,"B"
"04LG004",2016-04-26,"Flow",1760,"B"
"04LG004",2016-04-27,"Flow",2060,"B"
"04LG004",2016-04-28,"Flow",2130,"B"
"04LG004",2016-04-29,"Flow",2230,"B"
"04LG004",2016-04-30,"Flow",2220,"B"
"04LG004",2016-05-01,"Flow",2580,"B"
"04LG004",2016-05-02,"Flow",4120,"B"
"04LG004",2016-05-03,"Flow",2770,"B"
"04LG004",2016-05-04,"Flow",2250,"B"
"04LG004",2016-05-05,"Flow",2280,NA
"04LG004",2016-05-06,"Flow",2470,NA
"04LG004",2016-05-07,"Flow",2430,NA
"04LG004",2016-05-08,"Flow",2020,NA
"04LG004",2016-05-09,"Flow",2260,NA
"04LG004",2016-05-10,"Flow",2210,NA
"04LG004",2016-05-11,"Flow",2100,NA
"04LG004",2016-05-12,"Flow",1960,NA
"04LG004",2016-05-13,"Flow",1870,NA
"04LG004",2016-05-14,"Flow",1540,NA
"04LG004",2016-05-15,"Flow",1880,NA
"04LG004",2016-05-16,"Flow",2130,NA
"04LG004",2016-05-17,"Flow",1900,NA
"04LG004",2016-05-18,"Flow",1680,NA
"04LG004",2016-05-19,"Flow",1510,NA
"04LG004",2016-05-20,"Flow",1440,NA
"04LG004",2016-05-21,"Flow",1240,NA
"04LG004",2016-05-22,"Flow",1020,NA
"04LG004",2016-05-23,"Flow",910,NA
"04LG004",2016-05-24,"Flow",913,NA
"04LG004",2016-05-25,"Flow",1030,NA
"04LG004",2016-05-26,"Flow",862,NA
"04LG004",2016-05-27,"Flow",731,NA
"04LG004",2016-05-28,"Flow",807,NA
"04LG004",2016-05-29,"Flow",844,NA
"04LG004",2016-05-30,"Flow",976,NA
"04LG004",2016-05-31,"Flow",1800,NA
"04LG004",2016-06-01,"Flow",1580,NA
